id;userid;movieid;rating
1533;572;845;1
1534;572;205;4
1535;572;20453;2
1536;572;453;4
1537;572;348;5
1538;572;11324;3
1539;572;807;1
1540;572;12405;1
1541;572;993;2
1542;572;703;2
1543;572;107;2
1544;572;1955;5
1545;572;212;3
1546;572;289;5
1547;572;1422;2
1548;572;1955;3
1549;572;272;2
1550;572;665;2
1551;572;238;3
1552;572;578;1
1553;572;284;3
1554;572;74643;4
1555;572;44214;2
1556;572;642;3
1557;572;1480;1
1558;572;910;3
1559;572;289;2
1560;572;2503;4
1561;572;8587;5
1562;572;45269;4
1563;572;247;5
1564;572;603;3
1565;572;914;3
1566;572;38;5
1567;572;935;4
1568;572;37247;3
1569;572;10098;1
1570;572;990;4
1571;572;550;2
1572;572;5961;4
1573;572;497;5
1574;572;1092;5
1575;572;12;2
1576;572;769;2
1577;572;3090;1
1578;572;770;3
1579;572;213;3
1580;572;1124;4
1581;572;12445;2
1582;572;3112;3
1583;572;745;4
1584;572;278;3
1585;572;288;3
1586;572;3082;4
1587;572;10775;4
1588;572;429;4
1589;572;46738;3
1590;572;27205;4
1591;572;576;4
1592;572;1585;4
1593;572;19;3
1594;572;77;3
1595;572;947;4
1596;572;2118;5
1597;572;11216;2
1598;572;583;3
1599;572;322;3
1600;572;3082;2
1601;572;585;1
1602;572;807;2
1603;572;311;1
1604;572;11216;4
1605;572;213;2
1606;572;303;3
1607;572;6977;3
1608;572;539;5
1609;572;680;5
1610;572;792;5
1611;572;391;5
1612;572;797;5
1613;572;11645;4
1614;572;380;4
1615;572;85;5
1616;572;424;3
1617;572;111;1
1618;572;857;1
1619;572;805;1
1620;572;1366;3
1621;1648;13475;4
1622;1648;235;5
1623;1648;205;5
1624;1648;7508;5
1625;1648;280;5
1626;1648;103;3
1627;1648;11324;4
1628;1648;807;3
1629;1648;280;5
1630;1648;872;5
1631;1648;1092;5
1632;1648;12405;5
1633;1648;993;4
1634;1648;212;2
1635;1648;289;5
1636;1648;3175;4
1637;1648;1955;5
1638;1648;961;2
1639;1648;272;5
1640;1648;665;5
1641;1648;238;5
1642;1648;284;5
1643;1648;74643;3
1644;1648;44214;3
1645;1648;24428;3
1646;1648;524;4
1647;1648;115;5
1648;1648;289;2
1649;1648;598;3
1650;1648;826;1
1651;1648;121;4
1652;1648;8587;3
1653;1648;562;4
1654;1648;45269;3
1655;1648;68718;5
1656;1648;1417;5
1657;1648;5925;3
1658;1648;914;3
1659;1648;996;3
1660;1648;935;2
1661;1648;10098;3
1662;1648;309;5
1663;1648;550;3
1664;1648;49051;5
1665;1648;275;2
1666;1648;497;4
1667;1648;1091;5
1668;1648;12;5
1669;1648;769;2
1670;1648;629;5
1671;1648;37165;5
1672;1648;11787;5
1673;1648;1124;2
1674;1648;12445;4
1675;1648;3112;5
1676;1648;13223;2
1677;1648;274;5
1678;1648;16869;5
1679;1648;429;5
1680;1648;7984;4
1681;1648;110;4
1682;1648;627;4
1683;1648;24;5
1684;1648;862;4
1685;1648;576;4
1686;1648;595;5
1687;1648;7345;5
1688;1648;103663;3
1689;1648;24238;5
1690;1648;832;3
1691;1648;77;2
1692;1648;2118;2
1693;1648;11216;3
1694;1648;87827;5
1695;1648;583;5
1696;1648;3083;4
1697;1648;70;4
1698;1648;510;5
1699;1648;213;4
1700;1648;303;5
1701;1648;10774;3
1702;1648;680;5
1703;1648;5924;2
1704;1648;975;5
1705;1648;641;5
1706;1648;223;3
1707;1648;2062;5
1708;1648;85;2
1709;1648;1366;4
1710;1648;500;5
1711;569;235;4
1712;569;389;4
1713;569;845;3
1714;569;205;3
1715;569;1892;3
1716;569;453;2
1717;569;7508;2
1718;569;218;3
1719;569;702;4
1720;569;280;4
1721;569;103;2
1722;569;872;2
1723;569;1092;2
1724;569;583;4
1725;569;3078;4
1726;569;12405;2
1727;569;583;3
1728;569;703;2
1729;569;107;4
1730;569;1955;4
1731;569;11778;1
1732;569;3175;4
1733;569;9552;3
1734;569;238;5
1735;569;962;3
1736;569;284;3
1737;569;74643;4
1738;569;642;4
1739;569;24428;5
1740;569;115;4
1741;569;524;3
1742;569;910;5
1743;569;598;2
1744;569;2503;2
1745;569;826;3
1746;569;121;3
1747;569;8587;4
1748;569;45269;4
1749;569;15;2
1750;569;901;3
1751;569;963;4
1752;569;37247;2
1753;569;5961;3
1754;569;275;3
1755;569;783;3
1756;569;600;3
1757;569;1092;3
1758;569;13;2
1759;569;770;2
1760;569;3090;1
1761;569;1124;3
1762;569;2493;2
1763;569;3112;5
1764;569;13223;2
1765;569;274;2
1766;569;278;3
1767;569;949;4
1768;569;10775;2
1769;569;5915;2
1770;569;429;1
1771;569;110;3
1772;569;947;4
1773;569;630;3
1774;569;3078;4
1775;569;576;3
1776;569;1585;3
1777;569;103663;4
1778;569;7345;4
1779;569;832;4
1780;569;77;3
1781;569;583;3
1782;569;762;4
1783;569;3082;4
1784;569;70;4
1785;569;807;5
1786;569;510;3
1787;569;11216;3
1788;569;213;3
1789;569;539;3
1790;569;680;1
1791;569;797;5
1792;569;5924;3
1793;569;567;2
1794;569;11645;1
1795;569;380;3
1796;569;85;1
1797;569;111;1
1798;569;857;2
1799;569;1580;4
1800;569;1366;3
1801;31;205;0
1802;31;1892;4
1803;31;7508;5
1804;31;599;1
1805;31;280;0
1806;31;348;3
1807;31;103;1
1808;31;11324;0
1809;31;705;1
1810;31;583;0
1811;31;1092;1
1812;31;3078;1
1813;31;12405;0
1814;31;107;0
1815;31;212;0
1816;31;289;1
1817;31;1422;4
1818;31;975;2
1819;31;9552;0
1820;31;10020;1
1821;31;578;0
1822;31;947;0
1823;31;44214;0
1824;31;1480;0
1825;31;524;1
1826;31;910;0
1827;31;598;3
1828;31;829;1
1829;31;121;5
1830;31;903;0
1831;31;8587;0
1832;31;968;0
1833;31;7508;1
1834;31;963;0
1835;31;996;4
1836;31;37247;5
1837;31;935;0
1838;31;990;0
1839;31;550;2
1840;31;497;4
1841;31;275;0
1842;31;1091;3
1843;31;13;1
1844;31;218;0
1845;31;12;1
1846;31;117;3
1847;31;629;2
1848;31;3090;1
1849;31;37165;0
1850;31;2493;2
1851;31;13475;1
1852;31;3112;5
1853;31;423;0
1854;31;274;0
1855;31;16869;0
1856;31;7984;5
1857;31;578;0
1858;31;329;0
1859;31;627;1
1860;31;24;0
1861;31;862;4
1862;31;630;5
1863;31;77338;0
1864;31;595;4
1865;31;24238;1
1866;31;77;1
1867;31;947;2
1868;31;11216;5
1869;31;762;5
1870;31;322;2
1871;31;3083;3
1872;31;585;4
1873;31;311;0
1874;31;213;3
1875;31;303;0
1876;31;10774;0
1877;31;539;0
1878;31;680;1
1879;31;792;0
1880;31;797;4
1881;31;975;5
1882;31;641;0
1883;31;223;2
1884;31;567;4
1885;31;2062;5
1886;31;380;3
1887;31;805;0
1888;31;804;3
1889;31;1366;1
1890;31;500;5
1891;1135;13475;3
1892;1135;389;5
1893;1135;235;3
1894;1135;20453;5
1895;1135;1892;5
1896;1135;702;5
1897;1135;280;3
1898;1135;103;4
1899;1135;705;5
1900;1135;280;3
1901;1135;1092;3
1902;1135;583;3
1903;1135;3078;4
1904;1135;769;4
1905;1135;993;3
1906;1135;107;4
1907;1135;1955;2
1908;1135;212;4
1909;1135;1422;2
1910;1135;975;3
1911;1135;10020;3
1912;1135;238;3
1913;1135;578;3
1914;1135;44214;3
1915;1135;24428;4
1916;1135;115;3
1917;1135;524;4
1918;1135;289;5
1919;1135;826;5
1920;1135;829;3
1921;1135;903;2
1922;1135;45269;2
1923;1135;15;4
1924;1135;247;3
1925;1135;603;3
1926;1135;982;3
1927;1135;11697;3
1928;1135;17654;3
1929;1135;68718;4
1930;1135;1417;4
1931;1135;38;3
1932;1135;914;4
1933;1135;550;4
1934;1135;497;3
1935;1135;1091;3
1936;1135;783;4
1937;1135;1092;3
1938;1135;9277;3
1939;1135;12;4
1940;1135;769;4
1941;1135;117;3
1942;1135;629;2
1943;1135;770;4
1944;1135;3090;3
1945;1135;11787;3
1946;1135;12445;3
1947;1135;2493;4
1948;1135;13475;3
1949;1135;13223;3
1950;1135;278;3
1951;1135;288;3
1952;1135;949;4
1953;1135;3082;3
1954;1135;5915;4
1955;1135;110;2
1956;1135;46738;4
1957;1135;627;3
1958;1135;576;3
1959;1135;3078;3
1960;1135;103663;3
1961;1135;24238;4
1962;1135;832;3
1963;1135;19;3
1964;1135;77;3
1965;1135;322;3
1966;1135;585;3
1967;1135;311;3
1968;1135;510;4
1969;1135;654;4
1970;1135;213;4
1971;1135;10774;3
1972;1135;6977;3
1973;1135;792;3
1974;1135;975;3
1975;1135;11645;4
1976;1135;380;3
1977;1135;424;3
1978;1135;111;3
1979;1135;857;3
1980;1135;500;4
1981;1611;845;3
1982;1611;20453;5
1983;1611;599;3
1984;1611;702;3
1985;1611;103;3
1986;1611;348;3
1987;1611;11324;4
1988;1611;807;3
1989;1611;280;3
1990;1611;279;5
1991;1611;872;3
1992;1611;703;5
1993;1611;107;4
1994;1611;289;4
1995;1611;1955;5
1996;1611;10020;3
1997;1611;272;5
1998;1611;962;5
1999;1611;578;4
2000;1611;642;5
2001;1611;24428;3
2002;1611;887;4
2003;1611;524;5
2004;1611;598;3
2005;1611;2503;4
2006;1611;826;3
2007;1611;829;3
2008;1611;8587;3
2009;1611;562;3
2010;1611;968;4
2011;1611;982;5
2012;1611;17654;5
2013;1611;68718;4
2014;1611;1417;4
2015;1611;5925;3
2016;1611;38;3
2017;1611;914;4
2018;1611;596;3
2019;1611;37247;3
2020;1611;935;3
2021;1611;10098;2
2022;1611;990;5
2023;1611;783;2
2024;1611;1091;3
2025;1611;600;3
2026;1611;13;4
2027;1611;12;4
2028;1611;629;4
2029;1611;37165;3
2030;1611;3112;4
2031;1611;423;3
2032;1611;10191;3
2033;1611;274;3
2034;1611;745;3
2035;1611;205;3
2036;1611;694;3
2037;1611;3082;4
2038;1611;16869;5
2039;1611;429;3
2040;1611;110;3
2041;1611;27205;5
2042;1611;1480;3
2043;1611;329;4
2044;1611;947;3
2045;1611;862;3
2046;1611;24;3
2047;1611;630;3
2048;1611;1585;3
2049;1611;7345;1
2050;1611;832;3
2051;1611;19;3
2052;1611;77;3
2053;1611;2118;3
2054;1611;11216;4
2055;1611;583;5
2056;1611;3083;4
2057;1611;585;5
2058;1611;11216;2
2059;1611;10774;4
2060;1611;6977;3
2061;1611;22;5
2062;1611;797;3
2063;1611;5924;4
2064;1611;975;3
2065;1611;641;3
2066;1611;567;4
2067;1611;380;3
2068;1611;85;3
2069;1611;424;3
2070;1611;1580;4
2071;512;389;5
2072;512;845;1
2073;512;453;2
2074;512;599;2
2075;512;280;5
2076;512;103;4
2077;512;705;2
2078;512;11324;1
2079;512;807;0
2080;512;872;3
2081;512;583;5
2082;512;12405;5
2083;512;3078;5
2084;512;769;4
2085;512;239;3
2086;512;212;0
2087;512;289;1
2088;512;10020;4
2089;512;238;1
2090;512;962;0
2091;512;284;4
2092;512;947;2
2093;512;44214;3
2094;512;642;0
2095;512;115;0
2096;512;524;2
2097;512;289;1
2098;512;598;4
2099;512;2503;2
2100;512;829;3
2101;512;8587;1
2102;512;901;4
2103;512;982;5
2104;512;68718;0
2105;512;1417;5
2106;512;38;4
2107;512;935;4
2108;512;10098;2
2109;512;309;1
2110;512;275;2
2111;512;9277;5
2112;512;13;2
2113;512;629;2
2114;512;37165;0
2115;512;11787;2
2116;512;1124;1
2117;512;12445;1
2118;512;13223;1
2119;512;10191;4
2120;512;205;5
2121;512;745;4
2122;512;288;4
2123;512;278;1
2124;512;949;3
2125;512;694;2
2126;512;16869;3
2127;512;5915;4
2128;512;429;3
2129;512;110;1
2130;512;27205;0
2131;512;578;1
2132;512;1480;2
2133;512;329;0
2134;512;8392;3
2135;512;862;1
2136;512;77338;5
2137;512;3078;4
2138;512;595;4
2139;512;1585;3
2140;512;24238;2
2141;512;947;4
2142;512;2118;3
2143;512;11216;4
2144;512;87827;5
2145;512;322;2
2146;512;3083;3
2147;512;807;3
2148;512;510;4
2149;512;213;1
2150;512;539;3
2151;512;391;1
2152;512;641;2
2153;512;223;1
2154;512;11645;2
2155;512;380;3
2156;512;85;4
2157;512;111;2
2158;512;804;5
2159;512;1366;4
2160;512;500;3
2161;1613;13475;1
2162;1613;389;2
2163;1613;205;4
2164;1613;599;1
2165;1613;280;4
2166;1613;702;3
2167;1613;807;2
2168;1613;3078;2
2169;1613;769;2
2170;1613;993;1
2171;1613;239;1
2172;1613;583;3
2173;1613;107;3
2174;1613;1955;3
2175;1613;11778;1
2176;1613;3175;3
2177;1613;975;3
2178;1613;10020;1
2179;1613;272;4
2180;1613;665;2
2181;1613;578;2
2182;1613;642;4
2183;1613;1480;3
2184;1613;524;2
2185;1613;115;2
2186;1613;910;2
2187;1613;598;1
2188;1613;826;1
2189;1613;829;2
2190;1613;15;1
2191;1613;45269;1
2192;1613;247;1
2193;1613;17654;3
2194;1613;11697;1
2195;1613;596;1
2196;1613;10098;1
2197;1613;783;1
2198;1613;600;1
2199;1613;1092;1
2200;1613;9277;2
2201;1613;12;3
2202;1613;489;1
2203;1613;629;1
2204;1613;3112;1
2205;1613;13223;1
2206;1613;205;1
2207;1613;745;4
2208;1613;288;1
2209;1613;694;3
2210;1613;3082;2
2211;1613;10775;1
2212;1613;16869;4
2213;1613;110;2
2214;1613;46738;1
2215;1613;27205;4
2216;1613;1480;1
2217;1613;578;2
2218;1613;329;2
2219;1613;627;2
2220;1613;947;1
2221;1613;24;3
2222;1613;630;1
2223;1613;77338;1
2224;1613;3078;1
2225;1613;1585;1
2226;1613;7345;1
2227;1613;24238;1
2228;1613;832;1
2229;1613;19;1
2230;1613;947;1
2231;1613;87827;3
2232;1613;322;1
2233;1613;3083;1
2234;1613;585;2
2235;1613;807;1
2236;1613;510;4
2237;1613;213;1
2238;1613;10774;1
2239;1613;539;1
2240;1613;391;1
2241;1613;797;1
2242;1613;5924;2
2243;1613;567;1
2244;1613;2062;4
2245;1613;11645;1
2246;1613;380;1
2247;1613;85;1
2248;1613;424;3
2249;1613;805;3
2250;1613;500;4
2251;1131;845;2
2252;1131;20453;2
2253;1131;7508;2
2254;1131;599;2
2255;1131;218;3
2256;1131;280;2
2257;1131;103;2
2258;1131;11324;4
2259;1131;1092;5
2260;1131;583;3
2261;1131;3078;1
2262;1131;12405;2
2263;1131;769;4
2264;1131;239;2
2265;1131;703;3
2266;1131;1955;2
2267;1131;289;3
2268;1131;1422;2
2269;1131;1955;2
2270;1131;10020;1
2271;1131;961;2
2272;1131;238;2
2273;1131;578;5
2274;1131;74643;2
2275;1131;44214;4
2276;1131;24428;2
2277;1131;642;3
2278;1131;887;2
2279;1131;1480;3
2280;1131;598;3
2281;1131;829;2
2282;1131;121;2
2283;1131;8587;2
2284;1131;562;3
2285;1131;15;4
2286;1131;45269;2
2287;1131;247;2
2288;1131;603;2
2289;1131;968;4
2290;1131;982;2
2291;1131;7508;3
2292;1131;963;2
2293;1131;1417;3
2294;1131;5925;2
2295;1131;914;2
2296;1131;996;3
2297;1131;37247;2
2298;1131;990;2
2299;1131;49051;2
2300;1131;5961;3
2301;1131;497;2
2302;1131;1091;2
2303;1131;1092;2
2304;1131;117;2
2305;1131;629;2
2306;1131;3090;2
2307;1131;37165;2
2308;1131;1124;2
2309;1131;3112;2
2310;1131;423;2
2311;1131;274;2
2312;1131;745;2
2313;1131;278;2
2314;1131;694;2
2315;1131;3082;3
2316;1131;10775;3
2317;1131;110;2
2318;1131;46738;3
2319;1131;27205;4
2320;1131;8392;2
2321;1131;627;2
2322;1131;630;2
2323;1131;3078;2
2324;1131;576;2
2325;1131;595;2
2326;1131;7345;2
2327;1131;832;1
2328;1131;19;0
2329;1131;947;1
2330;1131;11216;3
2331;1131;3082;4
2332;1131;680;1
2333;1131;792;4
2334;1131;797;3
2335;1131;641;5
2336;1131;223;1
2337;1131;567;4
2338;1131;11645;4
2339;1131;85;4
2340;1131;500;4
2341;1614;235;3
2342;1614;389;1
2343;1614;845;0
2344;1614;20453;5
2345;1614;1892;0
2346;1614;453;0
2347;1614;280;2
2348;1614;702;2
2349;1614;348;2
2350;1614;103;1
2351;1614;280;0
2352;1614;872;1
2353;1614;1092;1
2354;1614;3078;0
2355;1614;993;0
2356;1614;239;2
2357;1614;703;0
2358;1614;1422;4
2359;1614;3175;0
2360;1614;10020;1
2361;1614;9552;3
2362;1614;961;0
2363;1614;665;2
2364;1614;238;0
2365;1614;284;5
2366;1614;44214;0
2367;1614;24428;0
2368;1614;642;0
2369;1614;1480;0
2370;1614;887;0
2371;1614;524;1
2372;1614;910;0
2373;1614;826;0
2374;1614;903;0
2375;1614;562;1
2376;1614;15;1
2377;1614;247;2
2378;1614;968;0
2379;1614;11697;4
2380;1614;1417;4
2381;1614;5925;0
2382;1614;38;0
2383;1614;996;4
2384;1614;596;0
2385;1614;37247;2
2386;1614;935;0
2387;1614;550;2
2388;1614;783;2
2389;1614;1092;4
2390;1614;600;2
2391;1614;13;1
2392;1614;3090;1
2393;1614;12445;3
2394;1614;13223;0
2395;1614;274;3
2396;1614;288;3
2397;1614;3082;5
2398;1614;7984;4
2399;1614;27205;1
2400;1614;1480;3
2401;1614;578;0
2402;1614;329;1
2403;1614;77338;2
2404;1614;630;4
2405;1614;3078;2
2406;1614;576;4
2407;1614;1585;5
2408;1614;832;0
2409;1614;19;0
2410;1614;947;2
2411;1614;2118;0
2412;1614;762;0
2413;1614;3083;3
2414;1614;3082;3
2415;1614;510;0
2416;1614;10774;0
2417;1614;539;3
2418;1614;680;0
2419;1614;792;2
2420;1614;975;5
2421;1614;641;0
2422;1614;223;0
2423;1614;567;0
2424;1614;380;3
2425;1614;424;0
2426;1614;111;0
2427;1614;857;2
2428;1614;1580;1
2429;1614;804;5
2430;1614;1366;0
2431;1600;13475;4
2432;1600;205;4
2433;1600;20453;3
2434;1600;7508;4
2435;1600;280;4
2436;1600;702;4
2437;1600;807;4
2438;1600;279;4
2439;1600;583;4
2440;1600;769;4
2441;1600;993;3
2442;1600;239;3
2443;1600;703;4
2444;1600;3175;4
2445;1600;975;4
2446;1600;9552;3
2447;1600;10020;3
2448;1600;272;4
2449;1600;961;3
2450;1600;665;3
2451;1600;1480;4
2452;1600;887;3
2453;1600;524;3
2454;1600;115;3
2455;1600;598;3
2456;1600;2503;4
2457;1600;826;4
2458;1600;903;4
2459;1600;562;4
2460;1600;8587;4
2461;1600;247;3
2462;1600;603;3
2463;1600;968;4
2464;1600;982;4
2465;1600;1417;4
2466;1600;914;4
2467;1600;935;3
2468;1600;10098;3
2469;1600;49051;3
2470;1600;5961;3
2471;1600;1091;3
2472;1600;600;3
2473;1600;13;3
2474;1600;117;3
2475;1600;489;4
2476;1600;629;4
2477;1600;3090;4
2478;1600;1124;3
2479;1600;2493;3
2480;1600;12445;4
2481;1600;13475;4
2482;1600;274;4
2483;1600;745;4
2484;1600;288;3
2485;1600;949;4
2486;1600;694;3
2487;1600;10775;3
2488;1600;110;3
2489;1600;46738;3
2490;1600;27205;4
2491;1600;1480;3
2492;1600;329;4
2493;1600;24;4
2494;1600;576;4
2495;1600;595;3
2496;1600;103663;3
2497;1600;7345;4
2498;1600;832;3
2499;1600;87827;4
2500;1600;583;4
2501;1600;322;3
2502;1600;585;3
2503;1600;510;4
2504;1600;654;3
2505;1600;213;4
2506;1600;303;3
2507;1600;6977;3
2508;1600;680;3
2509;1600;792;3
2510;1600;797;3
2511;1600;641;3
2512;1600;223;4
2513;1600;567;3
2514;1600;11645;3
2515;1600;424;3
2516;1600;111;4
2517;1600;805;3
2518;1600;804;4
2519;1600;1366;3
2520;1600;500;4
2521;526;13475;1
2522;526;235;2
2523;526;845;1
2524;526;1892;0
2525;526;453;2
2526;526;218;2
2527;526;280;5
2528;526;702;2
2529;526;103;4
2530;526;348;2
2531;526;583;2
2532;526;1092;4
2533;526;12405;5
2534;526;769;2
2535;526;239;3
2536;526;583;2
2537;526;107;4
2538;526;703;2
2539;526;212;2
2540;526;1955;2
2541;526;289;2
2542;526;11778;3
2543;526;3175;2
2544;526;1422;4
2545;526;1955;5
2546;526;975;2
2547;526;10020;2
2548;526;272;2
2549;526;665;2
2550;526;238;4
2551;526;962;3
2552;526;947;2
2553;526;44214;2
2554;526;642;2
2555;526;1480;2
2556;526;887;3
2557;526;115;2
2558;526;524;2
2559;526;2503;0
2560;526;826;1
2561;526;829;2
2562;526;121;3
2563;526;903;2
2564;526;562;2
2565;526;8587;4
2566;526;15;2
2567;526;901;2
2568;526;603;1
2569;526;968;2
2570;526;982;0
2571;526;17654;2
2572;526;11697;1
2573;526;68718;2
2574;526;963;2
2575;526;38;2
2576;526;996;2
2577;526;935;2
2578;526;10098;5
2579;526;550;2
2580;526;990;4
2581;526;497;2
2582;526;783;2
2583;526;1092;1
2584;526;600;2
2585;526;13;2
2586;526;218;1
2587;526;12;2
2588;526;769;2
2589;526;117;4
2590;526;489;2
2591;526;629;5
2592;526;770;2
2593;526;3090;2
2594;526;213;2
2595;526;11787;2
2596;526;1124;4
2597;526;2493;5
2598;526;13475;2
2599;526;423;3
2600;526;13223;2
2601;526;10191;2
2602;526;274;4
2603;526;745;3
2604;526;205;2
2605;526;288;2
2606;526;694;5
2607;526;949;2
2608;526;429;2
2609;526;8392;3
2610;526;7345;4
2611;1604;845;1
2612;1604;453;4
2613;1604;218;4
2614;1604;702;4
2615;1604;348;4
2616;1604;11324;3
2617;1604;279;4
2618;1604;1092;4
2619;1604;3078;4
2620;1604;769;4
2621;1604;703;4
2622;1604;107;4
2623;1604;289;4
2624;1604;1422;4
2625;1604;1955;5
2626;1604;10020;4
2627;1604;272;4
2628;1604;947;4
2629;1604;74643;5
2630;1604;1480;4
2631;1604;887;3
2632;1604;524;4
2633;1604;115;2
2634;1604;598;4
2635;1604;903;3
2636;1604;45269;5
2637;1604;603;1
2638;1604;968;5
2639;1604;17654;5
2640;1604;5925;1
2641;1604;1417;1
2642;1604;914;0
2643;1604;596;1
2644;1604;37247;2
2645;1604;935;2
2646;1604;990;4
2647;1604;5961;1
2648;1604;497;2
2649;1604;275;2
2650;1604;1091;0
2651;1604;600;5
2652;1604;769;0
2653;1604;489;1
2654;1604;629;5
2655;1604;3090;2
2656;1604;37165;3
2657;1604;213;3
2658;1604;11787;4
2659;1604;1124;4
2660;1604;12445;3
2661;1604;3112;2
2662;1604;423;3
2663;1604;10191;3
2664;1604;745;3
2665;1604;10775;2
2666;1604;429;3
2667;1604;46738;1
2668;1604;8392;3
2669;1604;627;1
2670;1604;595;3
2671;1604;19;4
2672;1604;77;5
2673;1604;947;2
2674;1604;2118;1
2675;1604;87827;3
2676;1604;762;1
2677;1604;3083;3
2678;1604;70;3
2679;1604;807;1
2680;1604;311;1
2681;1604;510;0
2682;1604;11216;3
2683;1604;213;5
2684;1604;303;4
2685;1604;539;4
2686;1604;391;3
2687;1604;797;4
2688;1604;975;2
2689;1604;641;4
2690;1604;223;3
2691;1604;11645;0
2692;1604;380;1
2693;1604;85;2
2694;1604;424;1
2695;1604;111;0
2696;1604;857;1
2697;1604;805;2
2698;1604;1580;3
2699;1604;804;4
2700;1604;500;5
2701;1122;13475;4
2702;1122;389;3
2703;1122;845;4
2704;1122;205;4
2705;1122;20453;3
2706;1122;1892;2
2707;1122;7508;3
2708;1122;705;2
2709;1122;280;4
2710;1122;279;3
2711;1122;583;2
2712;1122;3078;2
2713;1122;212;3
2714;1122;975;2
2715;1122;1955;4
2716;1122;9552;4
2717;1122;961;3
2718;1122;665;4
2719;1122;238;5
2720;1122;284;1
2721;1122;44214;2
2722;1122;642;4
2723;1122;2503;1
2724;1122;826;3
2725;1122;121;2
2726;1122;903;3
2727;1122;8587;5
2728;1122;15;3
2729;1122;247;2
2730;1122;603;3
2731;1122;68718;2
2732;1122;963;3
2733;1122;1417;2
2734;1122;996;2
2735;1122;935;4
2736;1122;10098;1
2737;1122;990;3
2738;1122;49051;4
2739;1122;275;3
2740;1122;1091;3
2741;1122;783;3
2742;1122;600;3
2743;1122;12;3
2744;1122;117;4
2745;1122;489;4
2746;1122;629;3
2747;1122;3090;2
2748;1122;213;4
2749;1122;12445;3
2750;1122;2493;2
2751;1122;13475;2
2752;1122;3112;2
2753;1122;10191;2
2754;1122;274;4
2755;1122;205;2
2756;1122;288;2
2757;1122;694;2
2758;1122;110;2
2759;1122;1480;3
2760;1122;947;3
2761;1122;862;3
2762;1122;77338;4
2763;1122;576;4
2764;1122;595;3
2765;1122;7345;4
2766;1122;103663;4
2767;1122;19;4
2768;1122;77;2
2769;1122;947;3
2770;1122;11216;3
2771;1122;87827;2
2772;1122;583;3
2773;1122;762;2
2774;1122;322;3
2775;1122;3083;3
2776;1122;3082;2
2777;1122;70;1
2778;1122;585;4
2779;1122;11216;4
2780;1122;654;2
2781;1122;213;2
2782;1122;303;4
2783;1122;10774;3
2784;1122;539;2
2785;1122;85;2
2786;1122;1578;3
2787;1122;424;4
2788;1122;111;2
2789;1122;804;2
2790;1122;500;5
2791;523;235;2
2792;523;20453;3
2793;523;1892;3
2794;523;280;5
2795;523;702;5
2796;523;348;5
2797;523;705;0
2798;523;280;4
2799;523;279;5
2800;523;1092;3
2801;523;3078;5
2802;523;12405;0
2803;523;769;3
2804;523;239;3
2805;523;107;3
2806;523;212;0
2807;523;289;3
2808;523;3175;2
2809;523;1422;5
2810;523;975;5
2811;523;1955;2
2812;523;10020;2
2813;523;961;4
2814;523;44214;5
2815;523;642;5
2816;523;887;5
2817;523;524;4
2818;523;289;2
2819;523;562;2
2820;523;45269;5
2821;523;15;5
2822;523;603;4
2823;523;968;5
2824;523;982;5
2825;523;963;5
2826;523;1417;4
2827;523;5925;5
2828;523;38;5
2829;523;996;5
2830;523;596;2
2831;523;990;5
2832;523;49051;3
2833;523;497;4
2834;523;783;5
2835;523;1092;5
2836;523;9277;5
2837;523;13;1
2838;523;218;5
2839;523;12;5
2840;523;117;5
2841;523;629;2
2842;523;489;2
2843;523;770;3
2844;523;213;3
2845;523;1124;3
2846;523;2493;3
2847;523;3112;3
2848;523;423;3
2849;523;10191;5
2850;523;745;5
2851;523;288;5
2852;523;278;2
2853;523;694;3
2854;523;16869;5
2855;523;429;2
2856;523;7984;3
2857;523;46738;5
2858;523;27205;3
2859;523;578;5
2860;523;329;5
2861;523;576;3
2862;523;1585;0
2863;523;7345;0
2864;523;19;3
2865;523;77;3
2866;523;322;5
2867;523;70;5
2868;523;807;4
2869;523;654;2
2870;523;22;5
2871;523;792;5
2872;523;975;3
2873;523;641;3
2874;523;11645;3
2875;523;380;2
2876;523;85;3
2877;523;1578;5
2878;523;805;5
2879;523;1366;5
2880;523;500;5
2881;532;235;3
2882;532;1892;4
2883;532;7508;3
2884;532;453;2
2885;532;218;1
2886;532;702;2
2887;532;280;5
2888;532;103;3
2889;532;348;1
2890;532;11324;4
2891;532;872;2
2892;532;993;1
2893;532;239;3
2894;532;703;3
2895;532;1955;1
2896;532;212;3
2897;532;289;2
2898;532;11778;3
2899;532;3175;3
2900;532;1422;4
2901;532;10020;5
2902;532;578;4
2903;532;962;1
2904;532;284;2
2905;532;642;3
2906;532;887;1
2907;532;1480;2
2908;532;115;2
2909;532;121;3
2910;532;562;2
2911;532;45269;4
2912;532;15;3
2913;532;247;3
2914;532;901;5
2915;532;968;2
2916;532;68718;4
2917;532;5925;3
2918;532;1417;3
2919;532;914;4
2920;532;996;2
