adult;id;original_title;popularity;video
false;885;The Docks of New York;5.373;false
false;886;The Cincinnati Kid;10.185;false
false;887;The Best Years of Our Lives;10.785;false
false;888;The Flintstones;40.231;false
false;889;The Flintstones in Viva Rock Vegas;15.249;false
false;890;Schlafes Bruder;1.767;false
false;891;All the President's Men;12.768;false
false;892;Delicatessen;14.203;false
false;893;Die Polizistin;1.513;false
false;894;Willenbrock;2.408;false
false;895;Андрей Рублёв;10.836;false
false;896;অপুর সংসার;7.644;false
false;897;অপরাজিত;8.854;false
false;898;Birdman of Alcatraz;9.012;false
false;899;Broken Blossoms;10.369;false
false;900;Bringing Up Baby;11.003;false
false;901;City Lights;13.587;false
false;902;La Cité des Enfants Perdus;10.72;false
false;903;Cool Hand Luke;10.929;false
false;904;Der Stolz der Firma;0.727;false
false;905;Die Büchse der Pandora;9.168;false
false;906;Die Drei von der Tankstelle;2.264;false
false;907;Doctor Zhivago;12.683;false
false;908;Het Schnitzelparadijs;2.308;false
false;909;Meet Me in St. Louis;12.432;false
false;910;The Big Sleep;10.01;false
false;911;The Bank Dick;6.759;false
false;912;The Thomas Crown Affair;9.566;false
false;913;The Thomas Crown Affair;11.163;false
false;914;The Great Dictator;14.751;false
false;916;Bullitt;13.954;false
false;917;Bharat Mata;4.599;false
false;918;Blind Date;8.467;false
false;919;Blood: The Last Vampire;14.273;false
false;920;Cars;64.893;false
false;921;Cinderella Man;14.271;false
false;922;Dead Man;8.883;false
false;923;Dawn of the Dead;16.685;false
false;924;Dawn of the Dead;30.567;false
false;925;Do the Right Thing;12.601;false
false;926;Galaxy Quest;14.636;false
false;927;Gremlins;25.206;false
false;928;Gremlins 2: The New Batch;19.496;false
false;929;Godzilla;25.187;false
false;930;Die große Liebe;1.733;false
false;931;Don't Look Now;11.637;false
false;932;Die Mörder sind unter uns;3.727;false
false;933;Heißer Sommer;1.248;false
false;934;Du rififi chez les hommes;8.846;false
false;935;Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb;14.893;false
false;936;The Pink Panther;16.162;false
false;938;Per qualche dollaro in più;14.149;false
false;939;The Jazz Singer;7.552;false
false;940;The Lady Vanishes;9.684;false
false;941;Lethal Weapon;26.065;false
false;942;Lethal Weapon 2;20.6;false
false;943;Lethal Weapon 3;16.594;false
false;944;Lethal Weapon 4;22.678;false
false;946;Letter from an Unknown Woman;7.99;false
false;947;Lawrence of Arabia;18.286;false
false;948;Halloween;28.893;false
false;949;Heat;30.727;false
false;950;Ice Age: The Meltdown;75.086;false
false;951;Kindergarten Cop;6.747;false
false;953;Madagascar;74.808;false
false;954;Mission: Impossible;27.67;false
false;955;Mission: Impossible II;26.273;false
false;956;Mission: Impossible III;25.924;false
false;957;Spaceballs;12.157;false
false;961;The General;11.82;false
false;962;The Gold Rush;10.367;false
false;963;The Maltese Falcon;14.02;false
false;964;The Phantom of the Opera;9.375;false
false;965;The Magnificent Ambersons;8.576;false
false;966;The Magnificent Seven;16.814;false
false;967;Spartacus;33.557;false
false;968;Dog Day Afternoon;12.466;false
false;975;Paths of Glory;14.127;false
false;976;Sweet Smell of Success;10.334;false
false;977;Tabu;10.663;false
false;978;Seven Years in Tibet;14.378;false
false;979;Irréversible;17.283;false
false;980;The Ox-Bow Incident;7.984;false
false;981;The Philadelphia Story;9.744;false
false;982;The Manchurian Candidate;11.861;false
false;983;The Man Who Would Be King;9.296;false
false;984;Dirty Harry;15.085;false
false;985;Eraserhead;12.244;false
false;986;Campanadas a medianoche;9.466;false
false;987;The Front Page;8.512;false
false;988;The China Syndrome;7.507;false
false;989;The Mortal Storm;5.607;false
false;990;The Hustler;8.548;false
false;991;The Man Who Fell to Earth;7.891;false
false;992;Sherlock Jr.;9.726;false
false;993;Sleuth;9.34;false
false;994;Straw Dogs;11.717;false
false;995;Stagecoach;11.107;false
false;996;Double Indemnity;10.188;false
false;1018;Mulholland Drive;22.462;false
false;1023;Adams æbler;9.118;false
false;1024;Heavenly Creatures;8.371;false
false;1039;Die Siebtelbauern;1.616;false
false;1040;Il gattopardo;9.92;false
false;1049;Sommersby;13.075;false
false;1050;洗澡;3.046;false
false;1051;The French Connection;10.063;false
false;1052;Blow-Up;11.7;false
false;1058;Breathless;10.431;false
false;1059;隠し砦の三悪人;10.092;false
false;1073;Arlington Road;7.998;false
false;1075;Crna mačka, beli mačor;8.146;false
false;1088;Whale Rider;12;false
false;1089;Point Break;15.547;false
false;1090;The Thirteenth Floor;10.006;false
false;1091;The Thing;35.121;false
false;1092;The Third Man;11.929;false
false;1093;Ascenseur pour l'échafaud;7.918;false
false;1103;Escape from New York;16.596;false
false;1114;Die Geschichte vom weinenden Kamel;4.592;false
false;1115;Gespenster;2.479;false
false;1116;The Wind That Shakes the Barley;9.551;false
false;1123;Catch a Fire;6.18;false
false;1124;The Prestige;26.784;false
false;1125;Dreamgirls;10.937;false
false;1126;In My Father's Den;7.724;false
false;1127;Princesas;8.718;false
false;1162;The Miracle Worker;7.914;false
false;1163;The Miracle Worker;6.472;false
false;1164;Babel;16.071;false
false;1165;The Queen;11.487;false
false;1213;The Talented Mr. Ripley;10.319;false
false;1244;Das wilde Leben;3.298;false
false;1245;The Remains of the Day;9.624;false
false;1246;Rocky Balboa;22.831;false
false;1247;The Good Shepherd;12.621;false
false;1248;Hannibal Rising;4.416;false
false;1249;Hollywoodland;10.062;false
false;1250;Ghost Rider;44.015;false
false;1251;Letters from Iwo Jima;13.002;false
false;1252;Lonely Hearts;7.988;false
false;1253;Breaking and Entering;13.233;false
false;1254;Je vais bien, ne t'en fais pas;8.088;false
false;1255;괴물;28.554;false
false;1256;In 3 Tagen bist du tot;2.895;false
false;1257;Because I Said So;11.079;false
false;1259;Notes on a Scandal;9.104;false
false;1260;Leiutajateküla Lotte;2.744;false
false;1262;Stranger Than Fiction;9.288;false
false;1263;Die Aufschneider;1.4;false
false;1264;Die Wilden Kerle 4;4.054;false
false;1265;Bridge to Terabithia;24.63;false
false;1266;Street Kings;12.485;false
false;1267;Meet the Robinsons;41.914;false
false;1268;Mr. Bean's Holiday;21.272;false
false;1269;Neues vom Wixxer;5.411;false
false;1271;300;35.678;false
false;1272;Sunshine;13.843;false
false;1273;TMNT;16.182;false
false;1277;Ein Lied von Liebe und Tod - Gloomy Sunday;8.074;false
false;1278;The Dreamers;21.042;false
false;1279;사마리아;8.674;false
false;1280;빈집;22.351;false
false;1281;Bean;14.068;false
false;1282;Dogtown and Z-Boys;7.708;false
false;1283;Torrente, el brazo tonto de la ley;8.71;false
false;1284;Torrente 2: Misión en Marbella;9.822;false
false;1285;Torrente 3: El protector;9.642;false
false;1294;Vier Minuten;12.341;false
false;1358;A Brief History of Time;6.41;false
false;1359;American Psycho;24.977;false
false;1360;Frida;13.061;false
false;1361;The Return of the King;11.691;false
false;1362;The Hobbit;10.974;false
false;1363;The Hi-Lo Country;4.001;false
false;1364;Lucía y el sexo;47.065;false
false;1365;Monster's Ball;11.956;false
false;1366;Rocky;42.11;false
false;1367;Rocky II;25.567;false
false;1368;First Blood;32.722;false
false;1369;Rambo: First Blood Part II;48.084;false
false;1370;Rambo III;36.9;false
false;1371;Rocky III;30.478;false
false;1372;Blood Diamond;30.877;false
false;1373;The Discovery of Heaven;4.143;false
false;1374;Rocky IV;41.966;false
false;1375;Rocky V;26.606;false
false;1376;Sweet Sixteen;5.674;false
false;1377;Houseboat;8.466;false
false;1378;Shortbus;12.914;false
false;1379;Laitakaupungin valot;8.752;false
false;1380;Gleaming the Cube;6.867;false
false;1381;The Fountain;12.631;false
false;1382;Me and You and Everyone We Know;7.526;false
false;1386;C'était un rendez-vous;2.72;false
false;1387;Superstar: The Karen Carpenter Story;3.617;false
false;1388;Der Lauf der Dinge;1;false
false;1389;Out of Sight;11.6;false
false;1391;Y tu mamá también;20.483;false
false;1392;Born Into Brothels: Calcutta's Red Light Kids;8.37;false
false;1393;Шар нохойн там;4.752;false
false;1394;Nostalghia;7.999;false
false;1396;Зеркало;10.216;false
false;1397;Wege Gottes;0.622;false
false;1398;Сталкер;15.482;false
false;1402;The Pursuit of Happyness;29.653;false
false;1403;Duel at Diablo;9.954;false
false;1404;Ae Fond Kiss...;5.548;false
false;1405;Greed;6.506;false
false;1406;City Slickers;10.012;false
false;1407;La Môme;10.453;false
false;1408;Cutthroat Island;8.729;false
false;1410;Dark Star;6.428;false
false;1411;The Rapture;4.895;false
false;1412;Sex, Lies, and Videotape;11.355;false
false;1413;M. Butterfly;10.792;false
false;1414;Los amantes del Círculo Polar;8.594;false
false;1415;Party Monster;10.223;false
false;1416;해안선;6.419;false
false;1417;El laberinto del fauno;30.369;false
false;1418;Te doy mis ojos;7.535;false
false;1419;Vollidiot;3.129;false
false;1420;Breakfast on Pluto;10.077;false
false;1421;L'Homme qui aimait les femmes;5.817;false
false;1422;The Departed;34.916;false
false;1423;Flying Saucer Rock 'N' Roll;2.131;false
false;1424;November;4.39;false
false;1426;Maria am Wasser;0.6;false
false;1427;Perfume: The Story of a Murderer;40.393;false
false;1428;Once Upon a Time in Mexico;15.497;false
false;1429;25th Hour;11.936;false
false;1430;Bowling for Columbine;11.922;false
false;1433;El espinazo del diablo;12.12;false
false;1435;Tarnation;4.76;false
false;1436;무사;10.117;false
false;1437;Abgefahren;1.951;false
false;1438;Regoch;0.652;false
false;1439;Anna and the King;8.971;false
false;1440;Little Children;13.748;false
false;1441;The Contract;11.915;false
false;1442;Full Metal Village;0.767;false
false;1443;The Virgin Suicides;14.257;false
false;1444;Junebug;8.582;false
false;1448;The Wisdom of Crocodiles;7.635;false
false;1450;Blood: The Last Vampire;10.737;false
false;1452;Superman Returns;23.956;false
false;1479;Clean, Shaven;5.556;false
false;1480;Touch of Evil;11.063;false
false;1481;Metal Skin;0.713;false
false;1482;Laws of Gravity;2.675;false
false;1483;Begotten;10.171;false
false;1484;Der Totmacher;2.167;false
false;1485;Get Carter;8.683;false
false;1487;Hellboy;34.026;false
false;1488;綠草地;2.473;false
false;1489;Gears of War;1.438;false
false;1490;Singendes Wasser;0.6;false
false;1491;The Illusionist;13.343;false
false;1492;1492: Conquest of Paradise;11.919;false
false;1493;Miss Congeniality;15.842;false
false;1494;滿城盡帶黃金甲;17.523;false
false;1495;Kingdom of Heaven;31.24;false
false;1496;Cool as Ice;6.093;false
false;1497;Teenage Mutant Ninja Turtles II: The Secret of the Ooze;14.916;false
false;1498;Teenage Mutant Ninja Turtles;19.188;false
false;1499;Teenage Mutant Ninja Turtles III;12.914;false
false;1523;The Last King of Scotland;12.431;false
false;1534;Pathfinder;9.656;false
false;1535;Spy Game;15.207;false
false;1537;Changing Lanes;9.92;false
false;1538;Collateral;16.446;false
false;1539;Keine Lieder über Liebe;1.567;false
false;1540;Vers le sud;2.536;false
false;1541;Thelma & Louise;15.186;false
false;1542;Office Space;12.411;false
false;1543;Emmas Glück;2.992;false
false;1544;Imagine Me & You;12.235;false
false;1546;Thumbsucker;8.351;false
false;1547;The Lost Boys;12.39;false
false;1548;Ghost World;6.805;false
false;1549;L'Esquive;6.402;false
false;1550;Pieces of April;8.757;false
false;1551;Flatliners;12.938;false
false;1552;Parenthood;8.319;false
false;1553;De battre mon cœur s'est arrêté;8.285;false
false;1554;Down by Law;7.267;false
false;1555;L'Auberge espagnole;11.178;false
false;1556;薔薇の葬列;11.915;false
false;1557;23;6.993;false
false;1558;Liegen lernen;1.421;false
false;1559;Sweet Movie;7.14;false
false;1560;Singapore Sling: Ο άνθρωπος που αγάπησε ένα πτώμα;3.453;false
false;1561;Mouchette;8.488;false
false;1562;28 Weeks Later;26.793;false
false;1563;Sans soleil;6.228;false
false;1564;Daybreak Express;2.431;false
false;1566;Die Brücke;6.22;false
false;1567;Seul contre tous;11.703;false
false;1568;Carne;7.28;false
false;1569;Pig;1.376;false
false;1571;Live Free or Die Hard;26.385;false
false;1572;Die Hard: With a Vengeance;27.989;false
false;1573;Die Hard 2;27.037;false
false;1574;Chicago;11.769;false
false;1576;Resident Evil;35.424;false
false;1577;Resident Evil: Apocalypse;32.089;false
false;1578;Raging Bull;15.66;false
false;1579;Apocalypto;53.684;false
false;1580;Rope;12.938;false
false;1581;The Holiday;28.138;false
false;1583;Lammbock;8.497;false
false;1584;School of Rock;14.422;false
false;1585;It's a Wonderful Life;35.026;false
false;1586;Secret Window;17.11;false
false;1587;What's Eating Gilbert Grape;18.194;false
false;1588;Bring It On;18.135;false
false;1589;The Boys from County Clare;4.35;false
false;1590;Copying Beethoven;9.196;false
false;1591;Nirgendwo in Afrika;6.112;false
false;1592;Primal Fear;15.189;false
false;1593;Night at the Museum;31.262;false
false;1594;A Shot in the Dark;11.031;false
false;1595;Land of Plenty;10.397;false
false;1596;Population 436;8.277;false
false;1597;Meet the Parents;18.022;false
false;1598;Cape Fear;15.134;false
false;1599;I ♥ Huckabees;9.194;false
false;1600;La Double Vie de Véronique;11.737;false
false;1607;A Bronx Tale;17.825;false
false;1608;When Saturday Comes;2.165;false
false;1609;There's Only One Jimmy Grimble;8.855;false
false;1610;Fever Pitch;7.264;false
false;1611;Das Wunder von Bern;9.33;false
false;1612;Fußball ist unser Leben;0.761;false
false;1613;The 51st State;9.058;false
false;1615;Erkan & Stefan gegen die Mächte der Finsternis;1.796;false
false;1616;Erkan & Stefan in Der Tod kommt krass;2.024;false
false;1618;Still Crazy;8.774;false
false;1619;The Way of the Gun;8.535;false
false;1620;Hitman;27.058;false
false;1621;Trading Places;19.206;false
false;1622;Lemming;10.283;false
false;1623;Brubaker;7.523;false
false;1624;Liar Liar;21.594;false
false;1626;Vivre sa vie: film en douze tableaux;9.335;false
false;1627;L'Enfant sauvage;9.87;false
false;1628;Jules et Jim;8.672;false
false;1629;La Chinoise;8.571;false
false;1630;The People vs. Larry Flynt;9.712;false
false;1631;Une vraie jeune fille;12.477;false
false;1632;Mississippi Burning;9.708;false
false;1633;Fried Green Tomatoes;13.028;false
false;1634;Free Willy;31.433;false
false;1635;The Island;23.253;false
false;1636;Bedazzled;18.249;false
false;1637;Speed;26.461;false
false;1639;Speed 2: Cruise Control;14.57;false
false;1640;Crash;14.969;false
false;1641;Forces of Nature;9.124;false
false;1642;The Net;12.394;false
false;1643;Ultimo tango a Parigi;18.143;false
false;1644;The Vanishing;7.281;false
false;1645;A Time to Kill;15.477;false
false;1646;Freedom Writers;16.957;false
false;1647;The Recruit;12.446;false
false;1648;Bill & Ted's Excellent Adventure;12.654;false
false;1649;Bill & Ted's Bogus Journey;11.817;false
false;1650;Haytabo;1.236;false
false;1651;La sirène du Mississipi;9.951;false
false;1652;00 Schneider - Jagd auf Nihil Baxter;2.003;false
false;1653;Diarios de motocicleta;9.975;false
false;1654;The Dirty Dozen;12.962;false
false;1655;Praxis Dr. Hasenbein;1.295;false
false;1656;The Legend of Zorro;21.534;false
false;1658;2 oder 3 Dinge, die ich von ihm weiß;1.756;false
false;1659;Texas - Doc Snyder hält die Welt in Atem;1.868;false
false;1660;L'Argent de poche;7.513;false
false;1661;Absolute Giganten;3.945;false
false;1662;State of Grace;8.036;false
false;1663;Edgar Wallace - Der Zinker;1.969;false
false;1665;Last Days;10.275;false
false;1666;The Bridge;10.03;false
false;1667;La Marche de l'empereur;9.569;false
false;1669;The Hunt for Red October;16.017;false
false;1670;Edgar Wallace - Der Hund von Blackwood Castle;1.812;false
false;1672;Le Professionnel;9.006;false
false;1673;Comanche Station;8.183;false
false;1675;La Nuit américaine;8.779;false
